==================== 2026-05-24T20:58:32.450080Z | 1e259141-0a8a-4a3e-842f-64c6fc1c86b6 ====================
07:11:23.041185 [info ]: Started loading project
07:11:23.042341 [info ]: Loading profiles.yml
07:11:23.043123 [info ]: Finished loading project [  0.00s]
07:11:24.579993 [info ]: Loading profiles.yml
07:11:26.458730 [info ]: Loading profiles.yml
07:14:30.789169 [info ]: Loading profiles.yml
07:14:37.305649 [info ]: Loading profiles.yml
07:14:53.044943 [info ]: Loading profiles.yml
07:17:16.378298 [info ]: Loading profiles.yml
07:17:16.411180 [info ]: Started loading project
07:17:16.411918 [info ]: Loading profiles.yml
07:17:16.412385 [info ]: Finished loading project [  0.00s]
07:17:16.699898 [info ]: Loading profiles.yml
07:17:17.319091 [info ]: Loading profiles.yml
07:19:03.129123 [info ]: Loading profiles.yml
07:19:08.585130 [info ]: Loading profiles.yml
07:21:50.643618 [info ]: Loading profiles.yml
07:21:51.470332 [info ]: Loading profiles.yml
07:22:06.863122 [info ]: Loading profiles.yml
07:22:19.354893 [info ]: Loading profiles.yml
07:22:48.493921 [info ]: Loading profiles.yml
07:23:13.491696 [info ]: Loading profiles.yml
==================== 2026-06-06T15:13:13.001153Z | fb253c6d-e94d-4096-8288-1ecdfb8317d8 ====================
15:13:13.001335 [info ]: Starting dbt LSP server
15:13:13.001406 [info ]: Connecting to LSP client on port 8000
15:13:13.003556 [info ]: Successfully connected to LSP client
15:13:13.003592 [info ]: Creating LSP service...
15:13:13.078702 [info ]: Creating LSP server...
15:13:13.078730 [info ]: Starting LSP server...
15:13:13.097605 [info ]: Loading profiles.yml
15:13:19.090307 [info ]: Loading profiles.yml
15:13:50.231817 [info ]: Loading profiles.yml
15:13:51.118057 [info ]: Loading profiles.yml
15:14:00.282347 [info ]: Loading profiles.yml
15:14:00.318050 [info ]: Started loading project
15:14:00.318806 [info ]: Loading profiles.yml
15:14:00.319425 [info ]: Finished loading project [  0.00s]
15:14:00.690969 [info ]: Loading profiles.yml
15:14:01.225694 [info ]: Loading profiles.yml
15:14:13.117337 [info ]: Loading profiles.yml
15:14:13.163927 [info ]: Started loading project
15:14:13.164724 [info ]: Loading profiles.yml
15:14:13.165196 [info ]: Finished loading project [  0.00s]
15:14:13.521769 [info ]: Loading profiles.yml
15:14:14.079755 [info ]: Loading profiles.yml
15:15:13.700356 [info ]: Loading profiles.yml
15:15:13.730930 [info ]: Started loading project
15:15:13.731625 [info ]: Loading profiles.yml
15:15:13.731945 [info ]: Finished loading project [  0.00s]
15:15:14.017941 [info ]: Loading profiles.yml
15:15:14.632555 [info ]: Loading profiles.yml
15:15:22.570290 [info ]: Loading profiles.yml
15:17:34.132656 [info ]: Loading profiles.yml
15:17:54.868143 [info ]: Loading profiles.yml
15:21:50.950696 [info ]: Loading profiles.yml
15:26:34.558299 [info ]: Loading profiles.yml
15:26:35.510761 [info ]: Loading profiles.yml
15:26:46.062358 [info ]: Loading profiles.yml
15:26:46.106239 [info ]: Started loading project
15:26:46.107249 [info ]: Loading profiles.yml
15:26:46.107979 [info ]: Finished loading project [  0.00s]
15:26:46.478488 [info ]: Loading profiles.yml
15:26:47.027857 [info ]: Loading profiles.yml
15:26:53.166643 [info ]: Loading profiles.yml
15:27:32.438978 [info ]: Loading profiles.yml
15:27:32.465444 [info ]: Started loading project
15:27:32.466130 [info ]: Loading profiles.yml
15:27:32.466611 [info ]: Finished loading project [  0.00s]
15:27:32.838472 [info ]: Loading profiles.yml
15:27:33.401773 [info ]: Loading profiles.yml
15:34:08.243009 [info ]: Loading profiles.yml
15:34:09.002735 [info ]: Loading profiles.yml
15:34:24.496703 [info ]: Loading profiles.yml
15:38:36.518076 [info ]: Loading profiles.yml
15:38:37.364182 [info ]: Loading profiles.yml
15:45:57.231611 [info ]: Loading profiles.yml
15:45:57.984976 [info ]: Loading profiles.yml
15:47:40.927176 [info ]: Loading profiles.yml
15:47:40.965775 [info ]: Started loading project
15:47:40.966673 [info ]: Loading profiles.yml
15:47:40.967327 [info ]: Finished loading project [  0.00s]
15:47:41.343784 [info ]: Loading profiles.yml
15:47:41.874601 [info ]: Loading profiles.yml
15:49:35.443764 [info ]: Loading profiles.yml
15:49:35.475478 [info ]: Started loading project
15:49:35.476094 [info ]: Loading profiles.yml
15:49:35.476484 [info ]: Finished loading project [  0.00s]
15:49:35.768696 [info ]: Loading profiles.yml
15:49:36.384423 [info ]: Loading profiles.yml
15:51:10.714608 [info ]: Loading profiles.yml
15:52:08.042339 [info ]: Loading profiles.yml
15:52:08.063078 [info ]: Started loading project
15:52:08.063701 [info ]: Loading profiles.yml
15:52:08.064065 [info ]: Finished loading project [  0.00s]
15:52:08.363516 [info ]: Loading profiles.yml
15:52:08.986602 [info ]: Loading profiles.yml
15:52:16.081519 [info ]: Loading profiles.yml
15:52:16.111486 [info ]: Started loading project
15:52:16.112149 [info ]: Loading profiles.yml
15:52:16.112535 [info ]: Finished loading project [  0.00s]
15:52:16.475500 [info ]: Loading profiles.yml
15:52:17.003292 [info ]: Loading profiles.yml
15:55:53.870861 [info ]: Loading profiles.yml
15:57:14.917126 [info ]: Loading profiles.yml
15:57:45.134909 [info ]: Loading profiles.yml
15:57:45.163181 [info ]: Started loading project
15:57:45.163872 [info ]: Loading profiles.yml
15:57:45.164247 [info ]: Finished loading project [  0.00s]
15:57:45.448621 [info ]: Loading profiles.yml
15:57:46.083803 [info ]: Loading profiles.yml
15:57:51.934231 [info ]: Loading profiles.yml
15:57:51.960315 [info ]: Started loading project
15:57:51.960929 [info ]: Loading profiles.yml
15:57:51.961273 [info ]: Finished loading project [  0.00s]
15:57:52.255293 [info ]: Loading profiles.yml
15:57:52.880041 [info ]: Loading profiles.yml
16:04:31.679647 [info ]: Loading profiles.yml
16:08:39.237041 [info ]: Loading profiles.yml
16:08:55.442507 [info ]: Loading profiles.yml
16:08:55.468436 [info ]: Started loading project
16:08:55.469063 [info ]: Loading profiles.yml
16:08:55.469454 [info ]: Finished loading project [  0.00s]
16:08:55.839327 [info ]: Loading profiles.yml
16:08:56.377785 [info ]: Loading profiles.yml
16:09:01.013152 [info ]: Loading profiles.yml
16:09:01.047238 [info ]: Started loading project
16:09:01.047837 [info ]: Loading profiles.yml
16:09:01.048183 [info ]: Finished loading project [  0.00s]
16:09:01.332293 [info ]: Loading profiles.yml
16:09:01.972217 [info ]: Loading profiles.yml
16:30:36.145729 [info ]: Loading profiles.yml
16:30:36.176592 [info ]: Started loading project
16:30:36.177218 [info ]: Loading profiles.yml
16:30:36.177606 [info ]: Finished loading project [  0.00s]
16:30:36.550813 [info ]: Loading profiles.yml
16:30:37.089890 [info ]: Loading profiles.yml
16:32:21.884752 [info ]: Loading profiles.yml
16:32:29.045666 [info ]: Loading profiles.yml
16:32:43.946001 [info ]: Loading profiles.yml
16:32:49.629153 [info ]: Loading profiles.yml
19:05:42.306632 [info ]: Loading profiles.yml
19:27:36.409188 [info ]: Loading profiles.yml
19:27:50.582870 [info ]: Loading profiles.yml
20:02:42.009716 [info ]: Loading profiles.yml
20:04:44.557429 [info ]: Loading profiles.yml
20:04:48.636821 [info ]: Loading profiles.yml
20:04:50.589287 [info ]: Loading profiles.yml
20:04:52.560921 [info ]: Loading profiles.yml
20:04:54.044521 [info ]: Loading profiles.yml
20:04:55.493561 [info ]: Loading profiles.yml
20:04:58.865892 [info ]: Loading profiles.yml
20:05:05.319280 [info ]: Loading profiles.yml
20:05:10.967068 [info ]: Loading profiles.yml
20:05:15.346250 [info ]: Loading profiles.yml
20:05:22.727997 [info ]: Loading profiles.yml
20:05:23.621748 [info ]: Loading profiles.yml
20:05:24.294582 [info ]: Loading profiles.yml
20:07:51.182172 [info ]: Loading profiles.yml
20:07:53.751825 [info ]: Loading profiles.yml
20:09:13.116266 [info ]: Loading profiles.yml
20:09:15.462811 [info ]: Loading profiles.yml
20:09:16.602464 [info ]: Loading profiles.yml
20:09:18.595878 [info ]: Loading profiles.yml
20:11:05.010524 [info ]: Loading profiles.yml
20:11:11.798009 [info ]: Loading profiles.yml
20:11:12.924875 [info ]: Loading profiles.yml
20:11:32.318038 [info ]: Loading profiles.yml
20:11:32.828252 [info ]: Loading profiles.yml
20:11:50.123634 [info ]: Loading profiles.yml
20:11:51.574684 [info ]: Loading profiles.yml
20:12:15.358979 [info ]: Loading profiles.yml
20:12:15.873962 [info ]: Loading profiles.yml
20:12:26.433408 [info ]: Loading profiles.yml
20:12:27.515598 [info ]: Loading profiles.yml
20:12:53.666614 [info ]: Loading profiles.yml
20:13:16.160809 [info ]: Loading profiles.yml
20:13:33.541902 [info ]: Loading profiles.yml
20:14:02.142723 [info ]: Loading profiles.yml
20:14:15.004254 [info ]: Loading profiles.yml
==================== 2026-06-09T02:45:51.411401Z | fe89e436-8138-409c-9e76-effd07fe0691 ====================
02:45:51.411597 [info ]: Starting dbt LSP server
02:45:51.411697 [info ]: Connecting to LSP client on port 8000
02:45:51.414386 [info ]: Successfully connected to LSP client
02:45:51.414439 [info ]: Creating LSP service...
02:45:51.504509 [info ]: Creating LSP server...
02:45:51.504546 [info ]: Starting LSP server...
02:45:51.548902 [info ]: Loading profiles.yml
02:46:37.174474 [info ]: Loading profiles.yml
02:47:11.366908 [info ]: Loading profiles.yml
02:51:14.078086 [info ]: Loading profiles.yml
02:51:14.080256 [info ]: Loading profiles.yml
02:51:23.086008 [info ]: Loading profiles.yml
02:53:24.047086 [info ]: Loading profiles.yml
02:53:48.820649 [info ]: Loading profiles.yml
03:01:06.129023 [info ]: Loading profiles.yml
03:01:13.737578 [info ]: Loading profiles.yml
03:02:13.884558 [info ]: Loading profiles.yml
03:02:22.893254 [info ]: Loading profiles.yml
03:02:51.923078 [info ]: Loading profiles.yml
03:06:29.681087 [info ]: Loading profiles.yml
03:08:47.986565 [info ]: Loading profiles.yml
03:09:09.733458 [info ]: Loading profiles.yml
03:17:23.283619 [info ]: Loading profiles.yml
03:56:09.229310 [info ]: Loading profiles.yml
03:56:10.417708 [info ]: Loading profiles.yml
04:00:27.842922 [info ]: Loading profiles.yml
04:04:08.565518 [info ]: Loading profiles.yml
04:05:41.518368 [info ]: Loading profiles.yml
04:05:44.691369 [info ]: Loading profiles.yml
04:11:20.555986 [info ]: Loading profiles.yml
04:11:44.228229 [info ]: Loading profiles.yml
04:11:46.464484 [info ]: Loading profiles.yml
04:13:28.564786 [info ]: Loading profiles.yml
04:13:32.702408 [info ]: Loading profiles.yml
04:13:40.643694 [info ]: Loading profiles.yml
04:14:22.514511 [info ]: Loading profiles.yml
04:14:33.180135 [info ]: Loading profiles.yml
04:14:36.202399 [info ]: Loading profiles.yml
04:14:38.624418 [info ]: Loading profiles.yml
04:14:45.086456 [info ]: Loading profiles.yml
04:15:01.833265 [info ]: Loading profiles.yml
04:15:12.087038 [info ]: Loading profiles.yml
04:15:20.643343 [info ]: Loading profiles.yml
04:23:05.705761 [info ]: Loading profiles.yml
04:24:04.576738 [info ]: Loading profiles.yml
04:24:33.037122 [info ]: Loading profiles.yml
04:24:50.080222 [info ]: Loading profiles.yml
04:25:09.128665 [info ]: Loading profiles.yml
04:25:37.550262 [info ]: Loading profiles.yml
04:25:40.828081 [info ]: Loading profiles.yml
04:25:48.148525 [info ]: Loading profiles.yml
04:25:49.479657 [info ]: Loading profiles.yml
04:26:08.433879 [info ]: Loading profiles.yml
04:26:22.145548 [info ]: Loading profiles.yml
04:26:22.186452 [info ]: Started loading project
04:26:22.187176 [info ]: Loading profiles.yml
04:26:22.187786 [info ]: Finished loading project [  0.00s]
04:26:22.545708 [info ]: Loading profiles.yml
04:26:23.084705 [info ]: Loading profiles.yml
04:26:44.707688 [info ]: Loading profiles.yml
04:26:44.744368 [info ]: Started loading project
04:26:44.745398 [info ]: Loading profiles.yml
04:26:44.745887 [info ]: Finished loading project [  0.00s]
04:26:45.104596 [info ]: Loading profiles.yml
04:26:45.651275 [info ]: Loading profiles.yml
04:27:08.768709 [info ]: Loading profiles.yml
04:27:08.814548 [info ]: Started loading project
04:27:08.815359 [info ]: Loading profiles.yml
04:27:08.815868 [info ]: Finished loading project [  0.00s]
04:27:09.162970 [info ]: Loading profiles.yml
04:27:09.723770 [info ]: Loading profiles.yml
04:27:17.753627 [info ]: Loading profiles.yml
04:27:17.781654 [info ]: Started loading project
04:27:17.782394 [info ]: Loading profiles.yml
04:27:17.782868 [info ]: Finished loading project [  0.00s]
04:27:18.073096 [info ]: Loading profiles.yml
04:27:18.679095 [info ]: Loading profiles.yml
04:28:52.894975 [info ]: Loading profiles.yml
04:28:52.932584 [info ]: Started loading project
04:28:52.933226 [info ]: Loading profiles.yml
04:28:52.933615 [info ]: Finished loading project [  0.00s]
04:28:53.296494 [info ]: Loading profiles.yml
04:28:53.823645 [info ]: Loading profiles.yml
04:29:03.850489 [info ]: Loading profiles.yml
04:29:03.892696 [info ]: Started loading project
04:29:03.893729 [info ]: Loading profiles.yml
04:29:03.894262 [info ]: Finished loading project [  0.00s]
04:29:04.271892 [info ]: Loading profiles.yml
04:29:04.786016 [info ]: Loading profiles.yml
04:29:34.163240 [info ]: Loading profiles.yml
04:29:34.208412 [info ]: Started loading project
04:29:34.209415 [info ]: Loading profiles.yml
04:29:34.209866 [info ]: Finished loading project [  0.00s]
04:29:34.570201 [info ]: Loading profiles.yml
04:29:35.155610 [info ]: Loading profiles.yml
04:31:28.418515 [info ]: Loading profiles.yml
04:31:28.453540 [info ]: Started loading project
04:31:28.454252 [info ]: Loading profiles.yml
04:31:28.454690 [info ]: Finished loading project [  0.00s]
04:31:28.813509 [info ]: Loading profiles.yml
04:31:29.357594 [info ]: Loading profiles.yml
04:31:42.608099 [info ]: Loading profiles.yml
